Symbol	GeneID
FAM20C	56975
STOX2	56977
PRDM8	56978
PRDM9	56979
PRDM10	56980
PRDM11	56981
POGLUT1	56983
PSMG2	56984
ADPRM	56985
DTWD1	56986
BBX	56987
CDC42SE2	56990
KIF15	56992
TOMM22	56993
CHPT1	56994
TULP4	56995
SLC12A9	56996
ADCK3	56997
CTNNBIP1	56998
ADAMTS9	56999
ACN9	57001
YAE1D1	57002
CCDC47	57003
CABP4	57010
AKR1B10	57016
COQ9	57017
CCNL1	57018
CIAPIN1	57019
C16orf62	57020
PDXP	57026
SLC17A7	57030
C1orf63	57035
ANKMY2	57037
RARS2	57038
TWSG1	57045
PLSCR2	57047
PLSCR3	57048
UTP3	57050
CHRNA10	57053
DAZ3	57054
DAZ2	57055
TBX20	57057
PCBP4	57060
DDX24	57062
CASC5	57082
SLC17A6	57084
AGTRAP	57085
PLSCR4	57088
ENTPD7	57089
CASS4	57091
PCNP	57092
TRIM49	57093
CPA6	57094
PITHD1	57095
RPGRIP1	57096
PARP11	57097
AVEN	57099
ANO2	57101
C12orf4	57102
C12orf5	57103
PNPLA2	57104
CYSLTR2	57105
NAT14	57106
PDSS2	57107
REXO4	57109
HRASLS	57110
RAB25	57111
TRPC7	57113
PGLYRP4	57115
ZNF695	57116
INTS12	57117
CAMK1D	57118
EPPIN	57119
GOPC	57120
LPAR5	57121
NUP107	57122
CD248	57124
PLXDC1	57125
CD177	57126
RHBG	57127
LYRM4	57128
MRPL47	57129
ATP13A1	57130
CHMP1B	57132
MAN1C1	57134
DAZ4	57135
APMAP	57136
RGL3	57139
RNPEPL1	57140
RTN4	57142
ADCK1	57143
PAK7	57144
TMEM159	57146
SCYL3	57147
RALGAPB	57148
LYRM1	57149
SMIM8	57150
LYZL6	57151
SLURP1	57152
SLC44A2	57153
SMURF1	57154
TMEM63C	57156
PHTF2	57157
JPH2	57158
TRIM54	57159
PELI2	57161
PELI1	57162
GJC2	57165
SALL4	57167
ASPHD2	57168
ZNFX1	57169
DOLPP1	57171
CAMK1G	57172
CORO1B	57175
VARS2	57176
ZMIZ1	57178
KIAA1191	57179
ACTR3B	57180
SLC39A10	57181
ANKRD50	57182
FAM219B	57184
NIPAL3	57185
RALGAPA2	57186
THOC2	57187
ADAMTSL3	57188
KIAA1147	57189
SEPN1	57190
VN1R1	57191
MCOLN1	57192
ATP10A	57194
ATP8B2	57198
ATP10D	57205
ZNF248	57209
SLC45A4	57210
GPR126	57211
SPRYD7	57213
KIAA1199	57214
THAP11	57215
VANGL2	57216
TTC7A	57217
KIAA1244	57221
ERGIC1	57222
SMEK2	57223
NHSL1	57224
LYRM2	57226
SMAGP	57228
SNX14	57231
ZNF630	57232
SLC4A10	57282
PBXIP1	57326
CBX8	57332
RCN3	57333
ZNF286A	57335
ZNF287	57336
SENP7	57337
JPH3	57338
ZNF304	57343
TTYH1	57348
GJD2	57369
AICDA	57379
MRS2	57380
RHOJ	57381
TMEM27	57393
CLK4	57396
S100A14	57402
RAB22A	57403
CYP20A1	57404
SPC25	57405
ABHD6	57406
NMRAL1	57407
LRTM1	57408
MIF4GD	57409
SCYL1	57410
AS3MT	57412
RHBDD2	57414
C3orf14	57415
WDR18	57418
SLC24A3	57419
NDRG3	57446
NDRG2	57447
BIRC6	57448
PLEKHG5	57449
TENM2	57451
GALNT16	57452
DSCAML1	57453
REXO1	57455
KIAA1143	57456
TMCC3	57458
GATAD2B	57459
PPM1H	57460
ISY1	57461
KIAA1161	57462
AMIGO1	57463
STRIP2	57464
TBC1D24	57465
SCAF4	57466
HHATL	57467
SLC12A5	57468
PNMAL2	57469
LRRC47	57470
ERMN	57471
CNOT6	57472
ZNF512B	57473
ZNF490	57474
PLEKHH1	57475
GRAMD1B	57476
SHROOM4	57477
USP31	57478
PRR12	57479
PLEKHG1	57480
KIAA1210	57481
KIAA1211	57482
RNF150	57484
NLN	57486
ESYT2	57488
ODF2L	57489
AHRR	57491
ARID1B	57492
HEG1	57493
RIMKLB	57494
KIAA1239	57495
MKL2	57496
LRFN2	57497
KIDINS220	57498
KIAA1257	57501
NLGN4X	57502
MTA3	57504
AARS2	57505
MAVS	57506
ZNF608	57507
INTS2	57508
MTUS1	57509
XPO5	57510
COG6	57511
GPR158	57512
CASKIN2	57513
ARHGAP31	57514
SERINC1	57515
STARD9	57519
HECW2	57520
RPTOR	57521
SRGAP1	57522
NYNRIN	57523
CASKIN1	57524
PCDH19	57526
KCTD16	57528
RGAG1	57529
CGN	57530
HACE1	57531
NUFIP2	57532
TBC1D14	57533
MIB1	57534
KIAA1324	57535
KIAA1328	57536
SORCS2	57537
ALPK3	57538
WDR35	57539
PTCHD2	57540
ZNF398	57541
KLHL42	57542
TXNDC16	57544
CC2D2A	57545
PDP2	57546
ZNF624	57547
IGSF9	57549
TAOK1	57551
NCEH1	57552
MICAL3	57553
LRRC7	57554
NLGN2	57555
SEMA6A	57556
USP35	57558
STAMBPL1	57559
IFT80	57560
ARRDC3	57561
KIAA1377	57562
KLHL8	57563
KLHL14	57565
ZNF319	57567
SIPA1L2	57568
ARHGAP20	57569
TRMT5	57570
CARNS1	57571
DOCK6	57572
ZNF471	57573
MARCH4	57574
PCDH10	57575
KIF17	57576
KIAA1407	57577
UNC79	57578
FAM135A	57579
PREX1	57580
KCNT1	57582
TMEM181	57583
ARHGAP21	57584
CRAMP1L	57585
SYT13	57586
KIAA1430	57587
KIAA1432	57589
WDFY1	57590
MKL1	57591
ZNF687	57592
EBF4	57593
HOMEZ	57594
PDZD4	57595
BEGAIN	57596
BAHCC1	57597
WDR48	57599
FNIP2	57600
USP36	57602
KIAA1456	57604
PITPNM2	57605
SLAIN2	57606
KIAA1462	57608
DIP2B	57609
RANBP10	57610
ISLR2	57611
KIAA1467	57613
KIAA1468	57614
ZNF492	57615
TSHZ3	57616
VPS18	57617
SHROOM3	57619
STIM2	57620
ZBTB2	57621
LRFN1	57622
ZFAT	57623
NYAP2	57624
KLHL1	57626
DPP10	57628
SH3RF1	57630
LRCH2	57631
LRRN1	57633
EP400	57634
ARHGAP23	57636
CCDC146	57639
COL20A1	57642
ZSWIM5	57643
MYH7B	57644
POGK	57645
USP28	57646
DHX37	57647
KIAA1522	57648
PHF12	57649
KIAA1524	57650
UVSSA	57654
GRAMD1A	57655
HCN3	57657
CALCOCO1	57658
ZBTB4	57659
PHRF1	57661
CAMSAP3	57662
USP29	57663
PLEKHA4	57664
RDH14	57665
FBRSL1	57666
EPB41L5	57669
KIAA1549	57670
BEND3	57673
RNF213	57674
ZFP14	57677
GPAM	57678
ALS2	57679
CHD8	57680
ZDBF2	57683
ZBTB26	57684
CACHD1	57685
VAT1L	57687
ZSWIM6	57688
LRRC4C	57689
TNRC6C	57690
KIAA1586	57691
MAGEE1	57692
ZNF317	57693
USP37	57695
DDX55	57696
FANCM	57697
KIAA1598	57698
CPNE5	57699
FAM160B1	57700
NCKAP5L	57701
CWC22	57703
GBA2	57704
WDFY4	57705
DENND1A	57706
TLDC1	57707
MIER1	57708
SLC7A14	57709
KIAA1614	57710
ZNF529	57711
SFMBT2	57713
SEMA4G	57715
PRX	57716
PCDHB16	57717
PPP4R4	57718
ANO8	57719
GPR107	57720
METTL14	57721
IGDCC4	57722
EPG5	57724
NCOA5	57727
WDR19	57728
SPTBN4	57731
ZFYVE28	57732
SCUBE2	57758
TRIB3	57761
ANKRA2	57763
RBAK	57786
MARK4	57787
SUGP1	57794
GATAD1	57798
RAB40C	57799
HES4	57801
POLD4	57804
HAMP	57817
G6PC2	57818
LSM2	57819
CCNB1IP1	57820
CCDC181	57821
GRHL3	57822
SLAMF7	57823
HMHB1	57824
RAP2C	57826
C6orf47	57827
CATSPERG	57828
ZP4	57829
KRTAP5-8	57830
CYP4F11	57834
SLC4A5	57835
ZNF410	57862
CADM3	57863
SLC46A2	57864
PTBP2	58155
NGB	58157
NEUROD4	58158
WFDC1	58189
CTDSP1	58190
CXCL16	58191
SQRDL	58472
PLEKHB1	58473
MS4A7	58475
TP53INP2	58476
SRPRB	58477
ENOPH1	58478
RHOU	58480
NLRC4	58484
TRAPPC1	58485
ZBED5	58486
CREBZF	58487
PCTP	58488
ABHD17C	58489
RPRD1B	58490
ZNF71	58491
ZNF77	58492
INIP	58493
JAM2	58494
OVOL2	58495
LY6G5B	58496
PRUNE	58497
MYL7	58498
ZNF462	58499
ZNF250	58500
PROL1	58503
ARHGAP22	58504
OSTC	58505
SCAF1	58506
CACTIN	58509
PRODH2	58510
DNASE2B	58511
DLGAP3	58512
EPS15L1	58513
FAM60A	58516
RBM25	58517
DMRT3	58524
WIZ	58525
MID1IP1	58526
ABRACL	58527
RRAGD	58528
MYOZ1	58529
LY6G6D	58530
SNX6	58533
MPP4	58538
IL22RA1	58985
TMEM8A	58986
IL21	59067
CARD18	59082
ENPP5	59084
HIVEP3	59269
EVA1C	59271
ACE2	59272
MESDC1	59274
NTN4	59277
CACNG8	59283
CACNG7	59284
CACNG6	59285
UBL5	59286
SIGIRR	59307
PRDM12	59335
PRDM13	59336
PLEKHA1	59338
PLEKHA2	59339
HRH4	59340
TRPV4	59341
SCPEP1	59342
SENP2	59343
ALOXE3	59344
GNB4	59345
ZNF350	59348
KLHL12	59349
RXFP1	59350
PBOV1	59351
LGR6	59352
TMEM35	59353
AFAP1	60312
GPBP1L1	60313
C12orf10	60314
FAM3A	60343
AVPI1	60370
TSKS	60385
SLC25A19	60386
EDA2R	60401
EXOC4	60412
TGIF2	60436
CDH26	60437
BACH2	60468
ELOVL5	60481
SLC5A7	60482
HAPLN2	60484
SAV1	60485
TRMT11	60487
MRPS35	60488
APOBEC3G	60489
PPCDC	60490
NIF3L1	60491
CCDC90B	60492
FASTKD5	60493
CCDC81	60494
HPSE2	60495
AASDHPPT	60496
NYX	60506
AGBL5	60509
C2orf43	60526
ELAC2	60528
ALX4	60529
GUF1	60558
SPCS3	60559
NAA35	60560
RINT1	60561
SCOC	60592
KCNK15	60598
DHX35	60625
RIC8A	60626
MIIP	60672
C12orf44	60673
PROK2	60675
PAPPA2	60676
CELF6	60677
EEFSEC	60678
CELF5	60680
FKBP10	60681
SMAP1	60682
TRAPPC11	60684
ZFAND3	60685
C14orf93	60686
SLC22A23	63027
BCORL1	63035
CELA2A	63036
SRR	63826
BCAN	63827
ABHD4	63874
MRPL17	63875
PKNOX2	63876
FAM204A	63877
RNF123	63891
THADA	63892
UBE2O	63893
VIPAS39	63894
PIEZO2	63895
HEATR6	63897
SH2D4A	63898
NSUN3	63899
FAM111A	63901
DUSP21	63904
MANBAL	63905
GPATCH3	63906
NAPB	63908
SLC17A9	63910
C6orf164	63914
BLOC1S5	63915
ELMO2	63916
GALNT11	63917
C5orf54	63920
CHTF18	63922
TNN	63923
CIDEC	63924
ZNF335	63925
ANKEF1	63926
CHP2	63928
XPNPEP3	63929
MRPS14	63931
CXorf56	63932
MCUR1	63933
ZNF667	63934
PCIF1	63935
FAM217B	63939
GPSM3	63940
NECAB3	63941
FKBPL	63943
DMRTC2	63946
DMRTC1	63947
DMRTB1	63948
DMRTA2	63950
DMRTA1	63951
CLSPN	63967
TP53AIP1	63970
KIF13A	63971
NEUROG2	63973
NEUROD6	63974
PRDM16	63976
PRDM15	63977
PRDM14	63978
FIGNL1	63979
ANO3	63982
MYO1G	64005
TSPYL2	64061
RBM26	64062
PRSS22	64063
OXCT2	64064
PERP	64065
MMP27	64066
NPAS3	64067
CDH23	64072
C19orf33	64073
LHPP	64077
SLC28A3	64078
RBKS	64080
PBLD	64081
GOLPH3	64083
CLSTN2	64084
MCCC2	64087
SNX16	64089
GAL3ST2	64090
POPDC2	64091
SAMSN1	64092
SMOC1	64093
SMOC2	64094
GFRA4	64096
EPB41L4A	64097
PARVG	64098
ELSPBP1	64100
LRRC4	64101
TNMD	64102
CENPK	64105
NPFFR1	64106
RTP4	64108
CRLF2	64109
MAGEF1	64110
NPVF	64111
MOAP1	64112
TMBIM1	64114
C10orf54	64115
SLC39A8	64116
DUS1L	64118
RRAGC	64121
FN3K	64122
ELTD1	64123
NOD2	64127
TINAGL1	64129
LIN7B	64130
XYLT1	64131
XYLT2	64132
IFIH1	64135
ABCG4	64137
ZFYVE20	64145
PDF	64146
KIF9	64147
C17orf75	64149
NCAPG	64151
ERAP2	64167
NECAB1	64168
CARD9	64170
OSGEPL1	64172
DPEP2	64174
LEPRE1	64175
DPEP3	64180
EDDM3B	64184
IRF2BPL	64207
POPDC3	64208
MMS19	64210
LHX5	64211
DNAJC1	64215
TFB2M	64216
SEMA4A	64218
PJA1	64219
STRA6	64220
ROBO3	64221
TOR3A	64222
MLST8	64223
HERPUD2	64224
ATL2	64225
MS4A6A	64231
MS4A5	64232
PDLIM2	64236
ABCG5	64240
ABCG8	64241
PAPD5	64282
ARHGEF28	64283
RAB17	64284
RHBDF1	64285
ZSCAN31	64288
NOC3L	64318
FBRS	64319
RNF25	64320
SOX17	64321
NSD1	64324
RFWD2	64326
LMBR1	64327
XPO4	64328
NFKBIZ	64332
ARHGAP9	64333
HS1BP3	64342
AZI2	64343
HIF3A	64344
NXN	64359
SIL1	64374
IKZF4	64375
IKZF5	64376
CHST8	64377
MMP25	64386
GREM2	64388
ZMAT3	64393
GMCL1	64395
ZNF106	64397
MPP5	64398
HHIP	64399
AKTIP	64400
CDH24	64403
CDH22	64405
RGS18	64407
WBSCR17	64409
KLHL25	64410
ARAP3	64411
GZF1	64412
C5orf28	64417
TMEM168	64418
MTMR14	64419
SUSD1	64420
DCLRE1C	64421
ATG3	64422
INF2	64423
POLR1E	64425
SUDS3	64426
TTC31	64427
NARFL	64428
ZDHHC6	64429
PCNXL4	64430
ACTR6	64431
MRPS25	64432
NOM1	64434
DNAI2	64446
CSMD1	64478
TPSB2	64499
CPEB1	64506
TEKT3	64518
ALDH8A1	64577
NDST4	64579
CLEC7A	64581
GPR135	64582
TSPY2	64591
MOSPD3	64598
GIGYF1	64599
PLA2G2F	64600
VPS16	64601
EBF2	64641
HIAT1	64645
SPANXD	64648
CSRNP1	64651
SPANXC	64663
ANAPC1	64682
GORASP1	64689
CTAGE1	64693
TMPRSS3	64699
COPS7B	64708
NUCKS1	64710
HS3ST6	64711
PDIA2	64714
UNKL	64718
WDR13	64743
SMAP2	64744
METTL17	64745
ACBD3	64746
MFSD1	64747
SMURF2	64750
CCDC136	64753
SMYD3	64754
C16orf58	64755
ATPAF1	64756
MARC1	64757
TNS3	64759
FAM160B2	64760
PARP12	64761
GAREM	64762
ZNF574	64763
CREB3L2	64764
S100PBP	64766
IPPK	64768
MEAF6	64769
CCDC14	64770
C6orf106	64771
ENGASE	64772
PCED1A	64773
C11orf1	64776
RMND5B	64777
FNDC3B	64778
MTHFSD	64779
MICAL1	64780
CERK	64781
AEN	64782
RBM15	64783
CRTC3	64784
GINS3	64785
TBC1D15	64786
EPS8L2	64787
LMF1	64788
EXO5	64789
RABL5	64792
CEP85	64793
DDX31	64794
RMND5A	64795
DEPTOR	64798
IQCH	64799
EFCAB6	64800
ARV1	64801
NMNAT1	64802
P2RY12	64805
IL25	64806
CYP3A43	64816
ELOVL1	64834
KLC2	64837
FNDC4	64838
FBXL17	64839
PORCN	64840
GNPNAT1	64841
ISL2	64843
MARCH7	64844
SPATA20	64847
YTHDC2	64848
SLC13A3	64849
TUT1	64852
AIDA	64853
USP46	64854
FAM129B	64855
VWA1	64856
PLEKHG2	64857
DCLRE1B	64858
NABP1	64859
ARMCX5	64860
METTL4	64863
RFX7	64864
CDCP1	64866
PCDH20	64881
PAPOLG	64895
C12orf43	64897
LPIN3	64900
RANBP17	64901
AGXT2	64902
BCL11B	64919
CASD1	64921
LRRC19	64922
SLC30A5	64924
CCDC71	64925
RASAL3	64926
TTC23	64927
MRPL14	64928
NT5DC2	64943
CENPH	64946
MRPS26	64949
MRPS24	64951
MRPS15	64960
MRPS11	64963
MRPS9	64965
MRPS6	64968
MRPS5	64969
MRPL41	64975
MRPL40	64976
MRPL38	64978
MRPL36	64979
MRPL34	64981
MRPL32	64983
MRPL11	65003
MRPL9	65005
MRPL1	65008
NDRG4	65009
SLC26A6	65010
SLC26A10	65012
PINK1	65018
REEP1	65055
GPBP1	65056
ACD	65057
RAPH1	65059
CDK15	65061
TMEM237	65062
NBEAL1	65065
RTN4R	65078
MRPL44	65080
VPS33A	65082
NOL6	65083
TMEM135	65084
JMJD4	65094
KRI1	65095
MARCKSL1	65108
UPF3B	65109
UPF3A	65110
RSRC2	65117
PRAMEF1	65121
PRAMEF2	65122
INTS3	65123
SOWAHC	65124
WNK1	65125
PCDH15	65217
NADK	65220
ZFP69B	65243
SPATS2	65244
ZSWIM4	65249
C5orf42	65250
ZNF649	65251
MPPE1	65258
SELRC1	65260
PYCRL	65263
UBE2Z	65264
C8orf33	65265
WNK4	65266
WNK3	65267
WNK2	65268
STK33	65975
PLEKHA3	65977
PHACTR4	65979
BRD9	65980
CAPRIN2	65981
ZSCAN18	65982
GRAMD3	65983
AACS	65985
ZBTB10	65986
KCTD14	65987
ZNF747	65988
DLK2	65989
FAM173A	65990
FUNDC2	65991
DDRGK1	65992
MRPS34	65993
RASL11B	65997
LRRC61	65999
TMEM108	66000
CYP4F12	66002
LYNX1	66004
CHID1	66005
TRAK2	66008
SLC2A11	66035
MTMR9	66036
BOLL	66037
DUSP26	78986
CRELD1	78987
MRP63	78988
COLEC11	78989
OTUB2	78990
PCYOX1L	78991
YIPF2	78992
PRR14	78994
C17orf53	78995
C7orf49	78996
GDAP1L1	78997
LRFN4	78999
AUNIP	79000
VKORC1	79001
C19orf43	79002
MIS12	79003
CUEDC2	79004
SCNM1	79005
METRN	79006
DBNDD1	79007
SLX1B	79008
DDX50	79009
CAMKV	79012
DDA1	79016
GGCT	79017
GID4	79018
CENPM	79019
C7orf25	79020
TMEM106C	79022
NUP37	79023
SMIM2	79024
C20orf195	79025
AHNAK	79026
ZNF655	79027
SPATA5L1	79029
PDCL3	79031
ERI3	79033
C7orf26	79034
NABP2	79035
KXD1	79036
PVRIG	79037
ZFYVE21	79038
DDX54	79039
TMEM38A	79041
TSEN34	79042
KCTD15	79047
SECISBP2	79048
NOC4L	79050
ALG8	79053
TRPM8	79054
PRRG4	79056
PRRG3	79057
ASPSCR1	79058
TMEM223	79064
ATG9A	79065
METTL16	79066
FTO	79068
KDELC1	79070
ELOVL6	79071
FASTKD3	79072
TMEM109	79073
C2orf49	79074
DSCC1	79075
DCTPP1	79077
C1orf50	79078
CCDC86	79080
MLPH	79083
WDR77	79084
SLC25A23	79085
SMIM7	79086
ALG12	79087
ZNF426	79088
TMUB2	79089
TRAPPC6A	79090
METTL22	79091
CARD14	79092
CHAC1	79094
C9orf16	79095
C11orf49	79096
TRIM48	79097
C1orf116	79098
TAF1D	79101
RNF26	79102
MAPKAP1	79109
DHX58	79132
NDUFAF5	79133
TMEM185B	79134
APOO	79135
LY6G6E	79136
FAM134A	79137
DERL1	79139
CCDC28B	79140
PHF23	79142
MBOAT7	79143
PPDPF	79144
CHCHD7	79145
FKRP	79147
MMP28	79148
ZSCAN5A	79149
FA2H	79152
GDPD3	79153
DHRS11	79154
TNIP2	79155
PLEKHF1	79156
MFSD11	79157
GNPTAB	79158
NOL12	79159
TMEM243	79161
LENG1	79165
LILRA6	79168
C1orf35	79169
PRR15L	79170
RBM42	79171
CENPO	79172
C19orf57	79173
CRELD2	79174
ZNF343	79175
FBXL15	79176
ZNF576	79177
THTPA	79178
EFHD2	79180
TTPAL	79183
BRCC3	79184
FSD1	79187
TMEM43	79188
IRX6	79190
IRX3	79191
IRX1	79192
THOC6	79228
ZNF557	79230
MMEL1	79258
DCAF10	79269
OR13A1	79290
OR5H6	79295
OR5H2	79310
OR4K5	79317
OR51G1	79324
OR51B4	79339
OR51B2	79345
OR4C5	79346
RSG1	79363
ZXDC	79364
BHLHE41	79365
HMGN5	79366
FCRL2	79368
B3GNT4	79369
BCL2L14	79370
NOX5	79400
GLB1L	79411
KREMEN2	79412
ZBED2	79413
LRFN3	79414
C17orf62	79415
HAUS3	79441
LRRC2	79442
FYCO1	79443
BIRC7	79444
WDR25	79446
PAGR1	79447
ULBP3	79465
DLEU2L	79469
OR51J1	79470
OR52N1	79473
OR4F5	79501
OR2A4	79541
OR4K1	79544
OR6J1	79549
FAM65A	79567
NKAIN1	79570
GCC1	79571
ATP13A3	79572
TTC13	79573
EPS8L3	79574
ABHD8	79575
NKAP	79576
CDC73	79577
SLC52A2	79581
SPAG16	79582
TMEM231	79583
CORO7	79585
CHPF	79586
CARS2	79587
RNF128	79589
MRPL24	79590
C10orf76	79591
MUL1	79594
SAP130	79595
RNF219	79596
CEP97	79598
TCTN1	79600
ADIPOR2	79602
CERS4	79603
PGBD5	79605
FAM118B	79607
RIC3	79608
ACSS3	79611
NAA16	79612
TANGO6	79613
CCNJL	79616
HMBOX1	79618
RNASEH2B	79621
SNRNP25	79622
GALNT14	79623
C6orf211	79624
NDNF	79625
TNFAIP8L2	79626
OGFRL1	79627
SH3TC2	79628
OCEL1	79629
C1orf54	79630
FAM184A	79632
FAT4	79633
SCRN3	79634
CCDC121	79635
ARMC7	79637
TMEM53	79639
C22orf46	79640
ROGDI	79641
ARSJ	79642
CHMP6	79643
SRD5A3	79644
EFCAB1	79645
PANK3	79646
AKIRIN1	79647
MCPH1	79648
MAP7D3	79649
USB1	79650
RHBDF2	79651
TMEM204	79652
HECTD3	79654
BEND5	79656
RPAP3	79657
ARHGAP10	79658
DYNC2H1	79659
PPP1R3B	79660
NEIL1	79661
HSPBAP1	79663
NARG2	79664
DHX40	79665
PLEKHF2	79666
PARP8	79668
C3orf52	79669
ZCCHC6	79670
NLRX1	79671
FN3KRP	79672
ZNF329	79673
VEPH1	79674
FASTKD1	79675
OGFOD2	79676
SMC6	79677
VTCN1	79679
C22orf29	79680
MLF1IP	79682
ZDHHC14	79683
MSANTD2	79684
SAP30L	79685
STEAP4	79689
GAL3ST4	79690
QTRTD1	79691
ZNF322	79692
YRDC	79693
MANEA	79694
GALNT12	79695
ZC2HC1C	79696
ZMAT4	79698
ZYG11B	79699
OGFOD3	79701
C11orf80	79703
LRRK1	79705
PRKRIP1	79706
NOL9	79707
COLGALT1	79709
MORC4	79710
IPO4	79711
GTDC1	79712
IGFLR1	79713
CCDC51	79714
NPEPL1	79716
PPCS	79717
TBL1XR1	79718
AAGAB	79719
VPS37B	79720
ANKRD55	79722
SUV39H2	79723
ZNF768	79724
THAP9	79725
WDR59	79726
LIN28A	79727
PALB2	79728
SH3D21	79729
NSUN7	79730
NARS2	79731
E2F8	79733
KCTD17	79734
TBC1D17	79735
TEFM	79736
BBS10	79738
TTLL7	79739
ZBBX	79740
CCDC7	79741
C10orf68	79741
CXorf36	79742
ZNF419	79744
CLIP4	79745
ECHDC3	79746
ADGB	79747
LMAN1L	79748
ZNF385D	79750
SLC25A22	79751
ZFAND1	79752
SNIP1	79753
ASB13	79754
ZNF750	79755
DHRS12	79758
ZNF668	79759
GEMIN7	79760
C1orf115	79762
ISOC2	79763
ELMO3	79767
KATNBL1	79768
TXNDC15	79770
MCTP1	79772
GRTP1	79774
ZFHX4	79776
ACBD4	79777
MICALL2	79778
CCDC82	79780
IQCA1	79781
LRRC31	79782
C7orf10	79783
MYH14	79784
RERGL	79785
KLHL36	79786
ZNF665	79788
CLMN	79789
FBXO31	79791
GSDMD	79792
C12orf49	79794
ALG9	79796
ZNF408	79797
ARMC5	79798
UGT2A3	79799
SHCBP1	79801
HHIPL2	79802
HPS6	79803
VASH2	79805
GSTCD	79807
TTC21B	79809
PTCD2	79810
SLTM	79811
MMRN2	79812
EHMT1	79813
AGMAT	79814
NIPAL2	79815
TLE6	79816
MOB3B	79817
ZNF552	79818
WDR78	79819
CATSPERB	79820
ARHGAP28	79822
CAMKMT	79823
EFCC1	79825
CLMP	79827
METTL8	79828
NAA40	79829
ZMYM1	79830
KDM8	79831
QSER1	79832
GEMIN6	79833
PEAK1	79834
LONRF3	79836
PIP4K2C	79837
TMC5	79838
CCDC102B	79839
NHEJ1	79840
AGBL2	79841
ZBTB3	79842
FAM124B	79843
ZDHHC11	79844
RNF122	79845
C7orf63	79846
TMEM180	79847
CSPP1	79848
PDZD3	79849
FAM57A	79850
EPHX3	79852
TM4SF20	79853
SNX22	79856
NEK11	79858
TUBAL3	79861
ZNF669	79862
RBFA	79863
C11orf63	79864
TREML2	79865
BORA	79866
TCTN2	79867
ALG13	79868
CPSF7	79869
BAALC	79870
RPAP2	79871
CBLL1	79872
NUDT18	79873
RABEP2	79874
THSD4	79875
UBA5	79876
DCAKD	79877
CCDC134	79879
ZC3H14	79882
PODNL1	79883
MAP9	79884
HDAC11	79885
CAAP1	79886
PLBD1	79887
LPCAT1	79888
RIN3	79890
ZNF671	79891
MCMBP	79892
GGNBP2	79893
ZNF672	79894
ATP8B4	79895
THNSL1	79896
RPP21	79897
ZNF613	79898
PRR5L	79899
CYBRD1	79901
NUP85	79902
NAA60	79903
TMC7	79905
MORN1	79906
BTNL8	79908
PYROXD1	79912
ACTR5	79913
ATAD5	79915
MAGIX	79917
SETD6	79918
C2orf54	79919
TCEAL4	79921
MRM1	79922
NANOG	79923
ADM2	79924
SPEF2	79925
FAM110D	79927
MAP6D1	79929
DOK3	79930
TNIP3	79931
KIAA0319L	79932
SYNPO2L	79933
ADCK4	79934
CNTD2	79935
CNTNAP3	79937
SLC35E1	79939
ZNF696	79943
L2HGDH	79944
C10orf95	79946
DHDDS	79947
PLEKHS1	79949
SYNDIG1	79953
NOL10	79954
PDZD7	79955
ERMP1	79956
PAQR6	79957
DENND1C	79958
CEP76	79959
PHF17	79960
DENND2D	79961
DNAJC22	79962
SCD5	79966
WDR76	79968
ATAT1	79969
WLS	79971
ZNF442	79973
CPED1	79974
GRHL2	79977
TRMT2B	79979
DSN1	79980
FRMD1	79981
DNAJB14	79982
POF1B	79983
SVEP1	79987
TTC26	79989
PLEKHH3	79990
OBFC1	79991
ELOVL7	79993
ANKRD53	79998
GREB1L	80000
PCNXL2	80003
ESRP2	80004
DOCK5	80005
TRAPPC13	80006
C10orf88	80007
TMEM156	80008
RMI1	80010
FAM192A	80011
PHC3	80012
FAM188A	80013
WWC2	80014
C14orf159	80017
NAA25	80018
UBTD1	80019
FOXRED2	80020
TMEM62	80021
MYO15B	80022
NRSN2	80023
PANK2	80025
FBXL18	80028
SEMA6D	80031
ZNF556	80032
CSRNP3	80034
TRPM3	80036
FAM106A	80039
GPR157	80045
PGAP1	80055
LRRTM4	80059
ATF7IP2	80063
DCAF17	80067
ADAMTS20	80070
CCDC15	80071
ZNF606	80095
MZT2B	80097
C7orf69	80099
ZFP2	80108
ZNF614	80110
C3orf36	80111
BICC1	80114
BAIAP2L2	80115
ARL14	80117
PIF1	80119
MAP3K19	80122
VCPIP1	80124
CCDC33	80125
CCDC176	80127
TRIM46	80128
CCDC170	80129
LRRC8E	80131
MROH9	80133
RPF1	80135
ZNF703	80139
PTGES2	80142
SIKE1	80143
FRAS1	80144
THOC7	80145
UXS1	80146
PQLC1	80148
ZC3H12A	80149
ASRGL1	80150
CENPT	80152
EDC3	80153
NAA15	80155
CWH43	80157
ATHL1	80162
C4orf29	80167
MOGAT2	80168
CTC1	80169
IFT74	80173
DBF4B	80174
SPSB1	80176
MYCT1	80177
C16orf59	80178
MYO19	80179
KIAA0226L	80183
CEP290	80184
TTI2	80185
TMEM134	80194
TMEM254	80195
RNF34	80196
MUS81	80198
FUZ	80199
HKDC1	80201
FBXO11	80204
CHD9	80205
FHOD3	80206
OPA3	80207
SPG11	80208
PROSER1	80209
ARMC9	80210
CCDC92	80212
TM2D3	80213
ALPK1	80216
WDR96	80217
NAA50	80218
COQ10B	80219
ACSF2	80221
TARS2	80222
RAB11FIP1	80223
NUBPL	80224
